entry_id,organisation,category,source_name,source_type,source_url,verification_status,last_checked
RTN-STAFF-0014,Ratnanagar Municipality Staff - प्रवीन लार्ा,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0015,Ratnanagar Municipality Staff - सं र्ोग पौडेल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0016,Ratnanagar Municipality Staff - सुददप भट्टराई,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0017,Ratnanagar Municipality Staff - अंवकत लुइटे ल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0018,Ratnanagar Municipality Staff - बासुदेव खनाल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0019,Ratnanagar Municipality Staff - र्ािव प्र. पौडेल,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0020,Ratnanagar Municipality Staff - बासुदेव सापकोटा,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0021,Ratnanagar Municipality Staff - अजम्बका पौडेल,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0022,Ratnanagar Municipality Staff - ददपेन्र ववश्वकर्ाम,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0023,Ratnanagar Municipality Staff - आजशका जिधर्रे,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0024,Ratnanagar Municipality Staff - छववलाल राउत र्ली,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0026,Ratnanagar Municipality Staff - रर्ा र्ार्ा रे ग्र्ी,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0027,Ratnanagar Municipality Staff - सन्तोि कोइराला,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0028,Ratnanagar Municipality Staff - आशा दे वी गौतर्,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0029,Ratnanagar Municipality Staff - सम्सेर ब. कुर्ाल,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0030,Ratnanagar Municipality Staff - धभर्बहादुर लार्ा,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0031,Ratnanagar Municipality Staff - साववत्री बस्नेत,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0032,Ratnanagar Municipality Staff - अिुमन पगेनी,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0033,Ratnanagar Municipality Staff - उर्ीला तार्ाङ दाहाल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0034,Ratnanagar Municipality Staff - प्रकाशचन्र ढु ङ्गाना,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0035,Ratnanagar Municipality Staff - र्ोहन प्र. धतधर्ल्सीना,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0036,Ratnanagar Municipality Staff - सुकुर्ार्ा श्रीर्ल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0037,Ratnanagar Municipality Staff - जखर् बहादुर के.सी.,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0038,Ratnanagar Municipality Staff - कृष्ण बहादुर र्गर,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0039,Ratnanagar Municipality Staff - वविर् बस्नेत,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0040,Ratnanagar Municipality Staff - हररवंश अधिकारी,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0041,Ratnanagar Municipality Staff - धबरिन धसं तर्ाङ्ग,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0042,Ratnanagar Municipality Staff - डा. अनुष्का रािभण्डारी,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0043,Ratnanagar Municipality Staff - लसता श्रे ष्ठ,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0044,Ratnanagar Municipality Staff - सुन्दर बस्नेत,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0045,Ratnanagar Municipality Staff - सीता पौडेल अर्ामल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0046,Ratnanagar Municipality Staff - शान्ता जिधर्रे,Other,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0047,Ratnanagar Municipality Staff - गोववन्द प्रसाद ढकाल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0048,Ratnanagar Municipality Staff - गोववन्द प्र. लम्साल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0049,Ratnanagar Municipality Staff - लक्ष्र्ी श्रे ष्ठ,Health & Ambulance,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0050,Ratnanagar Municipality Staff - हररलाल डााँगी,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0051,Ratnanagar Municipality Staff - धललानाथ अर्ामल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0052,Ratnanagar Municipality Staff - दे वानन्द शर्ाम,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0053,Ratnanagar Municipality Staff - र्ूवराि काफ्ले,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0054,Ratnanagar Municipality Staff - रािेश गुरुङ्ग,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0055,Ratnanagar Municipality Staff - अशोक भ ुिाल,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0056,Ratnanagar Municipality Staff - रर्ेश लाल ताम्राकार,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0057,Ratnanagar Municipality Staff - अधनिा पाण्डे,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
RTN-STAFF-0058,Ratnanagar Municipality Staff - रुर प्रसाद आचार्म,Government Services,Ratnanagar Municipality employee final 2082 PDF,Official Municipality,https://ratnanagarmun.gov.np/sites/ratnanagarmun.gov.np/files/%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%9A%E0%A4%BE%E0%A4%B0%E0%A5%80%20%E0%A4%AB%E0%A4%BE%E0%A4%87%E0%A4%A8%E0%A4%B2%20%E0%A5%A8%E0%A5%A6%E0%A5%AE%E0%A5%A8.pdf,Verified,2026-07-26
